Date,Time,Core Clocks (avg) [MHz],Core 0 Clock [MHz],Core 1 Clock [MHz],Core 2 Clock [MHz],Core 3 Clock [MHz],Average Effective Clock [MHz],Core Temperatures (avg) [°C],Core 0 [°C],Core 1 [°C],Core 2 [°C],Core 3 [°C],Core Distance to TjMAX (avg) [°C],Core 0 Distance to TjMAX [°C],Core 1 Distance to TjMAX [°C],Core 2 Distance to TjMAX [°C],Core 3 Distance to TjMAX [°C],CPU Package [°C],Core Max [°C],CPU Package [°C],CPU IA Cores [°C],CPU GT Cores (Graphics) [°C],CPU Package Power [W]
16.7.2022,13:32.8,3991.2,3991.2,3991.2,3991.2,3991.2,1388.2,89,91,84,87,92,12,9,16,13,8,91,92,96,96,66,24.851
16.7.2022,13:34.8,3294.4,3294.4,3294.4,3294.4,3294.4,1650.8,71,70,71,69,73,29,30,29,31,27,73,73,75,75,65,26.719
16.7.2022,13:36.9,3341.8,3291.9,3291.9,3391.7,3391.7,1019.9,70,70,71,73,66,30,30,29,27,34,72,73,76,76,66,21.943
16.7.2022,13:39.0,3090.2,3090.2,3090.2,3090.2,3090.2,2072.9,71,71,72,73,69,29,29,28,27,31,73,73,77,77,66,31.012
16.7.2022,13:41.0,3290.3,3290.3,3290.3,3290.3,3290.3,1018.1,70,69,71,67,71,31,31,29,33,29,71,71,75,75,65,19.842
16.7.2022,13:43.1,3390.9,3390.9,3390.9,3390.9,3390.9,2653.9,75,80,75,76,70,25,20,25,24,30,80,80,81,81,68,37.127
16.7.2022,13:45.2,3343.5,3493.2,3493.2,3193.8,3193.8,1499.7,81,81,83,79,79,20,19,17,21,21,83,83,82,82,68,27.461
16.7.2022,13:47.3,3291.1,3291.1,3291.1,3291.1,3291.1,1350.6,69,69,72,70,66,31,31,28,30,34,72,72,75,75,67,24.07
16.7.2022,13:49.4,3392.5,3392.5,3392.5,3392.5,3392.5,1636.3,80,83,78,78,82,20,17,22,22,18,83,83,83,83,68,29.147
16.7.2022,13:51.4,3392.5,3392.5,3392.5,3392.5,3392.5,1091.9,72,71,73,74,68,29,29,27,26,32,74,74,76,76,67,22.603
16.7.2022,13:53.6,3341.8,3391.7,3391.7,3291.9,3291.9,910.5,71,72,71,72,67,30,28,29,28,33,72,72,76,76,66,21.662
16.7.2022,13:55.6,3292.7,3292.7,3292.7,3292.7,3292.7,2112.4,74,73,76,76,72,26,27,24,24,28,76,76,79,79,67,33.268
16.7.2022,13:57.7,3393.4,3393.4,3393.4,3393.4,3393.4,869.3,72,69,75,71,71,29,31,25,29,29,75,75,74,74,66,20.079
16.7.2022,13:59.8,3390.9,3390.9,3390.9,3390.9,3390.9,894.9,71,69,71,76,66,30,31,29,24,34,76,76,80,80,66,20.663
16.7.2022,14:01.8,3440.7,3490.6,3490.6,3390.9,3390.9,903.5,71,70,74,72,66,30,30,26,28,34,74,74,77,77,65,20.57
16.7.2022,14:03.9,3941.3,3991.2,3991.2,3891.4,3891.4,1734.2,92,92,87,95,93,8,8,13,5,7,93,95,94,94,68,29.157
16.7.2022,14:06.0,3294.4,3294.4,3294.4,3294.4,3294.4,1368.1,69,68,71,65,72,31,32,29,35,28,72,72,75,75,65,27.577
16.7.2022,14:08.2,3642,3691.9,3691.9,3592.1,3592.1,1150.2,92,94,87,95,93,8,6,13,5,7,96,95,95,95,67,22.282
16.7.2022,14:10.3,3292.7,3292.7,3292.7,3292.7,3292.7,2498.9,71,70,75,71,67,29,30,25,29,33,75,75,75,75,66,34.304
16.7.2022,14:12.4,3641.1,3591.2,3591.2,3691,3691,2226.8,92,93,87,94,93,8,7,13,6,7,95,94,95,95,68,31.694
16.7.2022,14:14.6,3839.6,3889.5,3889.5,3789.8,3789.8,1227.4,92,94,88,92,93,8,6,12,8,7,94,94,96,96,66,24.134
16.7.2022,14:16.6,3240.5,3290.3,3190.6,3190.6,3290.3,1959.6,70,69,70,73,66,31,31,30,27,34,73,73,78,78,66,30.435
16.7.2022,14:18.8,3617,3691.9,3691.9,3492.3,3592.1,1581.4,92,96,86,94,90,9,4,14,6,10,96,96,95,95,67,27.463
16.7.2022,14:20.9,3292.7,3292.7,3292.7,3292.7,3292.7,1752.5,74,73,75,76,71,26,27,25,24,29,75,76,81,81,69,32.897
16.7.2022,14:22.9,3292.7,3292.7,3292.7,3292.7,3292.7,2285.3,72,70,75,68,73,29,30,25,32,27,75,75,78,78,67,32.349
16.7.2022,14:25.1,3642,3592.1,3592.1,3492.3,3891.4,1368,93,95,86,96,93,8,5,14,4,7,95,96,95,95,67,25.55
16.7.2022,14:27.2,3291.9,3291.9,3291.9,3291.9,3291.9,1635.6,71,70,71,71,72,29,30,29,29,28,72,72,76,76,68,28.028
16.7.2022,14:29.2,3340.2,3290.3,3290.3,3390,3390,1761.6,72,69,72,72,73,29,31,28,28,27,72,73,76,76,67,30.889
16.7.2022,14:31.3,3666.9,3592.1,3691.9,3691.9,3691.9,1934.4,92,93,86,94,95,8,7,14,6,5,96,95,96,96,68,32.606
16.7.2022,14:33.4,3990.2,3990.2,3990.2,3990.2,3990.2,1588.4,88,89,85,89,88,12,11,15,11,12,89,89,86,86,65,27.328
16.7.2022,14:35.5,3391.7,3391.7,3391.7,3391.7,3391.7,1977.3,81,86,79,80,78,19,14,21,20,22,86,86,85,85,68,30.726
16.7.2022,14:37.7,3988.3,3988.3,3988.3,3988.3,3988.3,955.6,88,85,86,89,92,12,15,14,11,8,90,92,95,95,66,20.36
16.7.2022,14:39.7,3143.1,3093.2,3093.2,3193,3193,1578.7,69,69,73,69,66,31,31,27,31,34,73,73,74,74,66,27.129
16.7.2022,14:41.8,3341.8,3291.9,3291.9,3391.7,3391.7,1123,70,69,74,66,69,31,31,26,34,31,74,74,75,75,65,22.986
16.7.2022,14:43.9,3291.9,3291.9,3291.9,3291.9,3291.9,1324.6,71,70,71,74,68,29,30,29,26,32,74,74,75,75,65,28.129
16.7.2022,14:45.9,3394.2,3394.2,3394.2,3394.2,3394.2,875.9,69,69,73,66,67,31,31,27,34,33,73,73,77,77,65,20.41
16.7.2022,14:48.0,3242.1,3291.9,3192.2,3192.2,3291.9,1370.4,72,70,71,74,71,29,30,29,26,29,75,74,74,74,66,25.676
16.7.2022,14:50.1,3192.2,3092.4,3192.2,3192.2,3291.9,849.4,69,67,71,65,71,32,33,29,35,29,71,71,73,73,65,20.149
16.7.2022,14:52.2,3267,3291.9,3192.2,3291.9,3291.9,908.7,70,73,70,70,66,30,27,30,30,34,73,73,74,74,64,20.25
16.7.2022,14:54.2,3365.9,3291.1,3390.9,3390.9,3390.9,1085.5,70,71,70,68,72,30,29,30,32,28,71,72,75,75,66,23.138
16.7.2022,14:56.5,3692.8,3692.8,3692.8,3692.8,3692.8,1624.5,92,92,87,95,92,9,8,13,5,8,94,95,96,96,66,27.292
16.7.2022,14:58.6,3417.5,3392.5,3392.5,3392.5,3492.3,1635.2,71,70,75,70,68,29,30,25,30,32,75,75,77,77,67,29.671
16.7.2022,15:00.6,3390.9,3390.9,3390.9,3390.9,3390.9,1012.3,75,75,75,74,75,25,25,25,26,25,75,75,81,81,65,21.643
16.7.2022,15:02.7,3266.2,3291.1,3291.1,3291.1,3191.4,936,69,67,72,65,70,32,33,28,35,30,72,72,74,74,64,19.794
16.7.2022,15:04.8,3193,3193,3193,3193,3193,2684.5,74,74,75,77,71,26,26,25,23,29,77,77,81,81,67,38.615
16.7.2022,15:06.9,3893.3,3793.5,3893.3,3993.2,3893.3,1508.2,91,95,87,94,89,9,5,13,6,11,96,95,96,96,68,26.167
16.7.2022,15:09.0,3942.3,3792.6,3992.2,3992.2,3992.2,2108.6,90,91,84,92,91,11,9,16,8,9,96,92,96,96,68,31.883
16.7.2022,15:11.0,3293.6,3293.6,3293.6,3293.6,3293.6,1943.8,71,70,71,69,74,29,30,29,31,26,74,74,77,77,67,30.48
16.7.2022,15:13.1,3317.7,3392.5,3292.7,3292.7,3292.7,1849.2,72,74,73,72,68,28,26,27,28,32,74,74,78,78,67,29.475
16.7.2022,15:15.4,3615.2,3690,3590.3,3590.3,3590.3,1427.9,92,93,87,95,93,8,7,13,5,7,94,95,95,95,68,25.158
16.7.2022,15:17.4,3942.3,3992.2,3992.2,3892.4,3892.4,2253.6,88,83,84,88,96,12,17,16,12,4,94,96,96,96,69,32.378
16.7.2022,15:19.5,3391.7,3391.7,3391.7,3391.7,3391.7,2444,78,82,80,73,78,22,18,20,27,22,82,82,83,83,70,35.552
16.7.2022,15:21.5,2992.7,2992.7,2992.7,2992.7,2992.7,2351,75,76,74,75,73,26,24,26,25,27,76,76,80,80,68,34.643
16.7.2022,15:23.7,3341.8,3291.9,3291.9,3391.7,3391.7,1008.7,71,68,69,74,72,29,32,31,26,28,74,74,79,79,66,21.59
16.7.2022,15:25.7,3143.1,3093.2,3093.2,3193,3193,2144.6,69,67,73,65,69,32,33,27,35,31,73,73,73,74,66,32.22
16.7.2022,15:27.8,3540.5,3590.3,3590.3,3490.6,3490.6,1548.5,77,74,78,80,74,24,26,22,20,26,79,80,84,84,67,27.721
16.7.2022,15:30.3,3467.4,3492.3,3492.3,3492.3,3392.5,1528.8,91,90,87,94,91,10,10,13,6,9,95,94,95,95,67,26.281
16.7.2022,15:32.5,3539.6,3489.7,3589.5,3589.5,3489.7,2096.4,92,93,85,96,93,8,7,15,4,7,95,96,95,95,67,32.504
16.7.2022,15:34.6,3065.3,3090.2,2990.5,3090.2,3090.2,1297.4,69,69,71,70,66,31,31,29,30,34,71,71,75,75,66,24.833
16.7.2022,15:36.6,3142.3,3192.2,3192.2,3092.4,3092.4,1626.3,69,73,70,68,65,31,27,30,32,35,73,73,72,72,65,28.181
16.7.2022,15:38.8,3092.4,3092.4,3092.4,3092.4,3092.4,1400.5,68,68,70,64,71,32,32,30,36,29,71,71,74,74,66,25.3
16.7.2022,15:40.8,3291.1,3291.1,3291.1,3291.1,3291.1,2332.6,71,69,75,69,72,29,31,25,31,28,75,75,78,78,67,36.869
16.7.2022,15:42.9,3593.8,3593.8,3593.8,3593.8,3593.8,1143.3,93,95,88,95,93,7,5,12,5,7,96,95,95,95,67,22.213
16.7.2022,15:45.0,3192.2,3192.2,3192.2,3192.2,3192.2,1717.9,69,68,73,70,66,31,32,27,30,34,73,73,73,73,66,27.495
16.7.2022,15:47.1,2991.9,2991.9,2991.9,2991.9,2991.9,1216.6,68,68,71,67,67,32,32,29,33,33,71,71,72,72,64,23.122
16.7.2022,15:49.2,3915.4,3890.5,3890.5,3890.5,3990.2,1559.5,92,93,86,93,94,9,7,14,7,6,93,94,96,96,67,26.374
16.7.2022,15:51.4,3791.6,3991.2,3891.4,3791.6,3492.3,1918.7,91,90,86,95,93,9,10,14,5,7,92,95,97,97,67,32.513
16.7.2022,15:53.5,3465.7,3191.4,3191.4,3690,3789.8,1967.7,80,78,76,83,83,20,22,24,17,17,78,83,91,91,67,31.408
16.7.2022,15:55.6,3293.6,3293.6,3293.6,3293.6,3293.6,1624.6,71,72,73,67,71,29,28,27,33,29,73,73,77,77,66,28.515
16.7.2022,15:57.7,3117.4,3092.4,3092.4,3192.2,3092.4,1724.3,72,70,75,70,73,28,30,25,30,27,75,75,79,79,66,28.087
16.7.2022,16:00.0,3519,3593.8,3593.8,3494,3394.2,1759.9,92,92,86,96,92,9,8,14,4,8,94,96,95,95,66,27.925
16.7.2022,16:02.1,3191.4,3191.4,3191.4,3191.4,3191.4,1603,69,69,70,72,65,31,31,30,28,35,72,72,76,76,65,27.345
16.7.2022,16:04.1,3189.9,3289.5,3289.5,3090.2,3090.2,1350.9,69,69,72,68,67,31,31,28,32,33,72,72,75,75,65,25.097
16.7.2022,16:06.2,3441.6,3391.7,3391.7,3491.5,3491.5,883.6,72,72,72,72,70,29,28,28,28,30,72,72,76,76,66,19.938
16.7.2022,16:08.3,3341.8,3391.7,3391.7,3291.9,3291.9,1456.7,72,69,73,72,72,29,31,27,28,28,73,73,75,75,65,26.849
16.7.2022,16:10.4,3866.5,3791.6,3891.4,3891.4,3891.4,1488.3,75,70,77,76,78,25,30,23,24,22,78,78,79,79,66,27.6
16.7.2022,16:12.5,3716.8,3691.9,3592.1,3791.6,3791.6,1762,86,85,89,88,82,14,15,11,12,18,93,89,92,92,69,30.373
16.7.2022,16:14.6,3889.5,3690,3989.2,3989.2,3889.5,1801.3,89,87,83,89,96,11,13,17,11,4,87,96,96,96,68,30.9
16.7.2022,16:16.7,3341,3291.1,3291.1,3390.9,3390.9,1269.2,70,69,74,71,67,30,31,26,29,33,74,74,76,76,68,25.305
16.7.2022,16:18.8,3989.2,3989.2,3989.2,3989.2,3989.2,1643,86,87,81,89,88,14,13,19,11,12,88,89,94,94,69,28.551
16.7.2022,16:20.9,3391.7,3391.7,3391.7,3391.7,3391.7,912.6,69,69,71,66,69,31,31,29,34,31,74,71,75,75,66,21.538
16.7.2022,16:22.9,3194.5,3194.5,3194.5,3194.5,3194.5,1670.6,77,77,76,74,80,23,23,24,26,20,80,80,81,81,69,28.28
16.7.2022,16:25.0,3242.8,3292.7,3193,3193,3292.7,1014.7,70,71,70,67,71,30,29,30,33,29,71,71,76,76,66,21.263
16.7.2022,16:27.1,3939.4,3989.2,3989.2,3889.5,3889.5,2075.2,89,90,96,83,87,11,10,4,17,13,91,96,95,95,70,32.68
16.7.2022,16:29.2,3987.3,3987.3,3987.3,3987.3,3987.3,1380.7,86,86,83,93,81,14,14,17,7,19,91,93,91,91,69,26.386
16.7.2022,16:31.3,3491.5,3491.5,3491.5,3491.5,3491.5,1375,71,69,74,72,69,29,31,26,28,31,73,74,77,77,65,24.701
16.7.2022,16:33.4,3790.7,3790.7,3790.7,3790.7,3790.7,1884.7,93,95,87,95,93,8,5,13,5,7,96,95,94,94,68,30.339
16.7.2022,16:35.6,3642,3791.6,3492.3,3691.9,3592.1,1207.6,92,95,84,95,93,8,5,16,5,7,96,95,95,95,67,22.79
16.7.2022,16:37.8,3515.5,3490.6,3590.3,3490.6,3490.6,2763.8,91,91,83,95,95,9,9,17,5,5,96,95,96,96,69,39.97
16.7.2022,16:39.9,3217.1,3192.2,3192.2,3192.2,3291.9,1559.4,71,69,70,73,70,30,31,30,27,30,71,73,73,73,67,26.723
16.7.2022,16:42.0,3319.3,3294.4,3294.4,3394.2,3294.4,1771.8,72,76,73,67,71,28,24,27,33,29,76,76,75,75,67,29.612
16.7.2022,16:44.1,3594.7,3694.6,3694.6,3494.9,3494.9,1599.9,81,87,79,82,77,19,13,21,18,23,87,87,85,85,68,28.366
16.7.2022,16:46.2,3489.7,3489.7,3489.7,3489.7,3489.7,2022.3,81,80,82,81,80,19,20,18,19,20,82,82,85,85,69,33.116
16.7.2022,16:48.5,3991.2,3991.2,3991.2,3991.2,3991.2,1174.3,92,92,88,92,95,8,8,12,8,5,93,95,96,96,66,22.208
16.7.2022,16:50.5,3266.2,3291.1,3291.1,3291.1,3191.4,2037.6,72,74,70,73,69,29,26,30,27,31,74,74,77,77,67,30.859
16.7.2022,16:52.5,3291.9,3291.9,3291.9,3291.9,3291.9,1875.8,76,77,75,76,74,25,23,25,24,26,77,77,77,77,67,29.27
16.7.2022,16:54.6,3066,2991.2,3090.9,3090.9,3090.9,1365.9,68,67,71,69,65,32,33,29,31,35,70,71,75,75,65,24.919
16.7.2022,16:56.8,3990.2,3990.2,3990.2,3990.2,3990.2,1563.5,89,89,87,94,86,11,11,13,6,14,90,94,89,89,68,26.438
16.7.2022,16:58.8,3342.6,3392.5,3292.7,3292.7,3392.5,967.9,70,70,71,66,73,30,30,29,34,27,72,73,74,74,66,21.623
16.7.2022,17:00.9,3790.7,3990.2,3790.7,3591.2,3790.7,2284.2,93,91,90,96,96,7,9,10,4,4,93,96,95,95,69,35.397
16.7.2022,17:03.0,3240.5,3290.3,3290.3,3190.6,3190.6,1732.1,74,73,74,77,70,27,27,26,23,30,76,77,81,81,68,30.255
16.7.2022,17:05.2,3591.2,3591.2,3591.2,3591.2,3591.2,1565.9,92,94,87,94,93,8,6,13,6,7,95,94,95,95,67,26.942
16.7.2022,17:07.3,2991.9,2991.9,2991.9,2991.9,2991.9,1629.1,73,71,73,73,74,27,29,27,27,26,74,74,79,79,64,26.598
16.7.2022,17:09.4,3492.3,3492.3,3492.3,3392.5,3592.1,1696.2,77,77,79,72,81,23,23,21,28,19,80,81,85,85,67,28.482
16.7.2022,17:11.6,3817.5,3892.4,3892.4,3792.6,3692.8,1738.3,91,90,88,91,95,9,10,12,9,5,92,95,95,95,67,29.069
16.7.2022,17:13.6,3390,3390,3390,3390,3390,1613,71,70,74,71,67,30,30,26,29,33,74,74,79,79,66,27.936
16.7.2022,17:15.7,3341.8,3291.9,3391.7,3291.9,3391.7,1552,72,78,74,70,67,28,22,26,30,33,78,78,83,83,65,27.988
16.7.2022,17:17.7,3991.2,3991.2,3991.2,3991.2,3991.2,1315,86,87,86,88,84,14,13,14,12,16,88,88,96,96,67,25.643
16.7.2022,17:19.8,3542.2,3492.3,3492.3,3592.1,3592.1,1221.8,75,72,73,79,75,25,28,27,21,25,78,79,80,80,65,25.264
16.7.2022,17:21.9,3390.9,3390.9,3390.9,3390.9,3390.9,1954.5,72,71,75,75,68,28,29,25,25,32,75,75,82,82,66,35.63
16.7.2022,17:24.0,3442.4,3392.5,3392.5,3492.3,3492.3,1286.7,72,70,74,74,69,28,30,26,26,31,74,74,78,78,65,25.472
16.7.2022,17:26.0,3989.2,3989.2,3989.2,3989.2,3989.2,1683.8,88,92,84,81,94,12,8,16,19,6,94,94,95,95,66,31.088
16.7.2022,17:28.1,3664.2,3689.2,3788.9,3589.5,3589.5,1440.3,88,92,79,92,89,12,8,21,8,11,92,92,95,95,66,28.249
16.7.2022,17:30.2,3766.7,3691.9,3791.6,3791.6,3791.6,1062.9,76,72,79,69,82,25,28,21,31,18,78,82,81,81,66,25.923
16.7.2022,17:32.5,3542.2,3592.1,3691.9,3492.3,3392.5,1206.7,92,94,88,96,91,8,6,12,4,9,95,96,95,95,65,26.273
16.7.2022,17:34.5,3464.8,3390,3489.7,3489.7,3489.7,1637.8,76,78,75,79,70,25,22,25,21,30,78,79,83,83,64,28.894
16.7.2022,17:36.7,3840.6,3790.7,3790.7,3890.5,3890.5,1346.6,89,94,85,89,89,11,6,15,11,11,94,94,95,95,66,26.526
16.7.2022,17:38.7,3541.3,3491.5,3491.5,3591.2,3591.2,1346.1,71,70,75,70,68,29,30,25,30,32,75,75,80,80,65,25.357
16.7.2022,17:40.8,3691,3591.2,3591.2,3790.7,3790.7,1767.4,75,73,78,77,70,26,27,22,23,30,79,78,81,81,67,30.351
16.7.2022,17:42.8,3488.9,3488.9,3488.9,3488.9,3488.9,1042.3,76,74,78,77,76,24,26,22,23,24,78,78,80,80,65,24.504
16.7.2022,17:45.0,3441.6,3491.5,3491.5,3391.7,3391.7,2390.4,92,91,87,95,94,8,9,13,5,6,95,95,96,96,66,35.079
16.7.2022,17:47.1,3492.3,3492.3,3492.3,3492.3,3492.3,1198,71,71,75,69,69,29,29,25,31,31,75,75,78,78,65,23.7
16.7.2022,17:49.2,3390.9,3390.9,3390.9,3390.9,3390.9,992.1,69,69,73,67,67,31,31,27,33,33,73,73,76,76,65,22.225
16.7.2022,17:51.3,3390.9,3390.9,3390.9,3390.9,3390.9,1752.3,71,71,74,70,69,29,29,26,30,31,74,74,79,79,67,29.925
16.7.2022,17:53.4,3764.8,3590.3,3789.8,3889.5,3789.8,1257.5,92,91,88,93,95,8,9,12,7,5,95,95,96,96,67,23.978
16.7.2022,17:55.5,3316.9,3291.9,3291.9,3291.9,3391.7,1021,71,73,71,70,71,29,27,29,30,29,73,73,75,75,65,22.012
16.7.2022,17:57.6,3391.7,3391.7,3391.7,3391.7,3391.7,902.3,72,71,75,68,72,29,29,25,32,28,74,75,75,75,65,20.82
16.7.2022,17:59.7,3390.9,3390.9,3390.9,3390.9,3390.9,1063.6,72,76,72,70,70,28,24,28,30,30,76,76,78,78,65,22.818
16.7.2022,18:01.7,3389.2,3389.2,3389.2,3389.2,3389.2,1416.4,74,74,72,70,78,27,26,28,30,22,78,78,79,79,67,29.21
16.7.2022,18:03.8,3390,3390,3390,3390,3390,881.5,70,69,71,68,71,30,31,29,32,29,74,71,75,75,65,20.764
16.7.2022,18:05.9,3390,3390,3390,3390,3390,864.7,70,71,71,71,67,30,29,29,29,33,71,71,76,76,65,20.633
16.7.2022,18:08.0,3291.9,3291.9,3291.9,3291.9,3291.9,906.2,69,73,70,65,67,31,27,30,35,33,73,73,74,74,65,21.131
16.7.2022,18:10.1,3344.3,3394.2,3394.2,3294.4,3294.4,998.8,72,70,71,72,74,28,30,29,28,26,70,74,77,77,65,21.19
16.7.2022,18:12.2,3218.7,3193.8,3293.6,3293.6,3094,973.7,69,68,70,67,71,31,32,30,33,29,70,71,72,72,64,20.581
16.7.2022,18:14.2,3492.3,3492.3,3492.3,3492.3,3492.3,977.6,71,73,72,70,70,29,27,28,30,30,73,73,77,77,65,20.624
16.7.2022,18:16.3,3390.9,3390.9,3390.9,3390.9,3390.9,1009.6,70,69,69,74,67,30,31,31,26,33,75,74,75,75,64,21.38
16.7.2022,18:18.4,3466.5,3391.7,3491.5,3491.5,3491.5,1550.4,74,78,75,69,73,26,22,25,31,27,78,78,79,79,65,28.307
16.7.2022,18:20.5,3863.6,3888.6,3888.6,3888.6,3788.9,1819.1,89,92,82,96,87,11,8,18,4,13,95,96,94,94,67,31.392
16.7.2022,18:22.6,3464.8,3489.7,3489.7,3390,3489.7,1385.4,71,71,76,66,72,29,29,24,34,28,76,76,75,75,64,27.018
16.7.2022,18:24.7,3617,3691.9,3592.1,3592.1,3592.1,1174.6,92,93,87,95,91,9,7,13,5,9,95,95,95,95,65,24.323
16.7.2022,18:26.7,3542.2,3492.3,3492.3,3592.1,3592.1,1078.8,70,70,75,66,68,30,30,25,34,32,75,75,76,76,65,23.785
16.7.2022,18:28.8,3614.4,3589.5,3489.7,3689.2,3689.2,1532,72,70,76,71,70,28,30,24,29,30,76,76,79,79,65,27.313
16.7.2022,18:30.9,3465.7,3490.6,3490.6,3490.6,3390.9,1632.6,74,74,78,69,76,26,26,22,31,24,78,78,80,80,66,29.559
16.7.2022,18:33.0,3441.6,3391.7,3391.7,3491.5,3491.5,903,71,69,74,65,75,29,31,26,35,25,74,75,75,75,65,21.649
16.7.2022,18:35.1,3489.7,3390,3390,3390,3788.9,1334.1,86,81,78,91,94,14,19,22,9,6,97,94,95,95,67,28.029
16.7.2022,18:37.1,3490.6,3490.6,3490.6,3490.6,3490.6,1192.6,71,70,75,66,73,29,30,25,34,27,75,75,76,76,66,25.642
16.7.2022,18:39.2,3416.6,3391.7,3391.7,3391.7,3491.5,899.7,71,69,72,72,71,29,31,28,28,29,73,72,78,78,66,22.172
16.7.2022,18:41.3,3490.6,3490.6,3490.6,3490.6,3490.6,1638,78,77,80,82,74,22,23,20,18,26,80,82,81,81,69,29.915
16.7.2022,18:43.4,3242.1,3192.2,3192.2,3291.9,3291.9,997.4,71,70,71,70,72,29,30,29,30,28,71,72,77,77,65,22.407
16.7.2022,18:45.4,3441.6,3491.5,3491.5,3391.7,3391.7,1440.1,70,75,72,66,67,30,25,28,34,33,75,75,76,76,66,26.721
16.7.2022,18:47.5,3392.5,3292.7,3392.5,3392.5,3492.3,1480.4,74,74,73,74,73,27,26,27,26,27,74,74,81,81,65,26.207
16.7.2022,18:49.6,3393.4,3393.4,3393.4,3393.4,3393.4,1458.2,71,69,74,66,74,29,31,26,34,26,74,74,77,77,65,25.923
16.7.2022,18:51.8,3916.4,3691.9,3991.2,3991.2,3991.2,1372.8,90,87,92,86,95,10,13,8,14,5,95,95,97,97,67,27.908
16.7.2022,18:53.8,3390.9,3390.9,3390.9,3390.9,3390.9,1889.8,72,71,75,74,69,28,29,25,26,31,75,75,76,76,66,31.027
16.7.2022,18:55.9,3366.8,3291.9,3391.7,3391.7,3391.7,960.3,69,68,73,66,67,32,32,27,34,33,73,73,76,76,65,20.699
16.7.2022,18:58.0,3417.5,3392.5,3392.5,3392.5,3492.3,1879.6,82,86,78,81,81,19,14,22,19,19,86,86,86,86,68,32.999
16.7.2022,19:00.1,3415,3390,3390,3489.7,3390,1019.3,71,68,71,74,71,29,32,29,26,29,71,74,74,74,64,22.206
16.7.2022,19:02.1,3541.3,3491.5,3491.5,3591.2,3591.2,1264.7,72,72,76,69,70,28,28,24,31,30,77,76,80,80,66,25.616
16.7.2022,19:04.2,3493.2,3493.2,3493.2,3493.2,3493.2,1548.5,72,70,72,68,78,28,30,28,32,22,77,78,75,75,65,27.904
16.7.2022,19:06.3,3590.3,3590.3,3590.3,3590.3,3590.3,942.9,72,70,71,79,67,28,30,29,21,33,77,79,79,79,65,21.901
16.7.2022,19:08.4,3416.6,3491.5,3391.7,3391.7,3391.7,941.9,72,72,75,69,70,29,28,25,31,30,75,75,76,76,64,23.114
16.7.2022,19:10.4,3714.1,3788.9,3689.2,3689.2,3689.2,1487.1,74,74,79,70,72,26,26,21,30,28,79,79,83,83,66,27.198
16.7.2022,19:12.5,3291.9,3291.9,3291.9,3291.9,3291.9,1497.3,71,70,73,73,69,29,30,27,27,31,73,73,75,75,65,28.679
16.7.2022,19:14.6,3588.6,3588.6,3588.6,3588.6,3588.6,2012.8,79,76,76,81,82,21,24,24,19,18,82,82,85,85,65,31.999
16.7.2022,19:16.7,3389.2,3389.2,3389.2,3389.2,3389.2,2075.5,71,70,72,75,67,29,30,28,25,33,76,75,77,77,65,33.289
16.7.2022,19:18.8,3291.9,3291.9,3291.9,3291.9,3291.9,1143.7,73,72,73,75,73,27,28,27,25,27,76,75,80,80,64,22.83
16.7.2022,19:20.9,3643.8,3693.7,3693.7,3593.8,3593.8,1651.4,91,93,85,91,93,10,7,15,9,7,94,93,95,95,66,28.421
16.7.2022,19:22.9,3492.3,3492.3,3492.3,3492.3,3492.3,1181.4,72,72,75,69,72,28,28,25,31,28,75,75,77,77,66,23.956
16.7.2022,19:25.0,3892.4,3892.4,3892.4,3892.4,3892.4,1036.1,75,72,72,79,76,25,28,28,21,24,79,79,83,83,69,22.386
16.7.2022,19:27.1,3788,3788,3788,3788,3788,1810.7,85,83,87,83,85,16,17,13,17,15,87,87,94,94,75,31.063
16.7.2022,19:29.2,3715.9,3790.7,3691,3691,3691,1567.4,69,69,71,68,67,31,31,29,32,33,71,71,79,79,66,31.763
16.7.2022,19:31.2,2394.7,2394.7,2394.7,2394.7,2394.7,647.2,64,64,67,63,63,36,36,33,37,37,66,67,67,67,63,17.198
16.7.2022,19:33.3,3991.2,3991.2,3991.2,3991.2,3991.2,565.1,76,79,76,76,73,24,21,24,24,27,79,79,85,85,63,14.67
16.7.2022,19:35.3,2792.5,2792.5,2792.5,2792.5,2792.5,806.3,64,63,67,63,62,36,37,33,37,38,67,67,67,67,60,19.066
16.7.2022,19:37.4,3992.2,3992.2,3992.2,3992.2,3992.2,436.4,63,62,68,62,61,37,38,32,38,39,68,68,75,75,60,13.267
16.7.2022,19:39.5,3991.2,3991.2,3991.2,3991.2,3991.2,453.4,68,68,71,66,67,32,32,29,34,33,70,71,79,79,61,13.484
